,Order_ID,Order_Date,Product_ID,Product_Category,Buyer_Gender,Buyer_Age,Order_Location,International_Shipping,Sales_Price,Shipping_Charges,Sales_per_Unit,Quantity,Total_Sales,Rating
295,174578,2023-12-06,BF1548,Clothing,Male,20,San Antonio,No,65,0,65,2,130,2
296,136284,2024-10-18,BF1546,Clothing,Male,30,New Delhi,Yes,118,70,188,1,188,4
297,174848,2024-01-08,BF1544,Other,Female,33,Sacramento,No,9,0,9,1,9,4
298,143605,2024-07-09,BF1548,Clothing,Male,32,Miami,No,65,0,65,1,65,5
299,175671,2023-12-30,BF1543,Clothing,Male,35,New Jersey,No,100,0,100,1,100,5
300,134459,2024-07-22,BF1544,Other,Male,18,Memphis,No,9,0,9,2,18,3
301,172320,2024-10-20,BF1545,Other,Male,21,Sacramento,No,10,0,10,4,40,3
302,132074,2024-05-14,BF1543,Clothing,Male,23,Mumbai,Yes,100,70,170,1,170,3
303,131113,2024-10-15,BF1550,Clothing,Male,33,Detroit,No,97,0,97,1,97,5
304,120352,2024-03-12,BF1552,Ornaments,Male,30,San Antonio,No,45,0,45,1,45,5
305,141396,2023-11-10,BF1547,Ornaments,Male,29,Cleveland,No,32,0,32,3,96,4
306,175005,2024-01-08,BF1550,Clothing,Male,33,New Jersey,No,97,0,97,1,97,1
307,194465,2024-08-17,BF1548,Clothing,Male,32,Liverpool,Yes,65,40,105,2,210,1
308,155578,2024-08-30,BF1555,Other,Female,22,Las Vegas,No,23,0,23,1,23,4
309,186982,2024-02-09,BF1548,Clothing,Male,30,Austin,No,65,0,65,1,65,5
310,169541,2024-01-24,BF1543,Clothing,Female,20,Cardiff,Yes,100,40,140,2,280,2
311,131028,2024-01-26,BF1544,Other,Female,26,Las Vegas,No,9,0,9,1,9,3
312,154809,2023-12-06,BF1543,Clothing,Female,32,New York,No,100,0,100,2,200,2
313,153900,2024-03-15,BF1546,Clothing,Female,22,Sacramento,No,118,0,118,3,354,5
314,197147,2024-02-05,BF1546,Clothing,Female,34,Sacramento,No,118,0,118,1,118,5
315,163287,2024-03-07,BF1551,Ornaments,Female,29,Sydney,Yes,15,100,115,1,115,4
316,121864,2024-06-21,BF1547,Ornaments,Male,28,Pittsburgh,No,32,0,32,1,32,4
317,164997,2024-02-24,BF1550,Clothing,Female,27,Sacramento,No,97,0,97,1,97,1
318,132072,2024-05-30,BF1546,Clothing,Male,35,Mumbai,Yes,118,70,188,1,188,3
319,170544,2024-04-29,BF1545,Other,Male,24,Manchester,Yes,10,40,50,1,50,4
320,199094,2024-09-02,BF1543,Clothing,Male,21,San Francisco,No,100,0,100,1,100,3
321,164930,2024-08-23,BF1548,Clothing,Male,31,Miami,No,65,0,65,1,65,1
322,154335,2024-08-31,BF1545,Other,Male,33,Mumbai,Yes,10,70,80,3,240,2
323,154035,2024-07-07,BF1545,Other,Male,23,Pittsburgh,No,10,0,10,1,10,4
324,150609,2024-01-20,BF1544,Other,Male,31,Detroit,No,9,0,9,1,9,5
325,121253,2024-07-25,BF1548,Clothing,Female,23,New Jersey,No,65,0,65,2,130,1
326,131772,2024-07-28,BF1550,Clothing,Female,32,Detroit,No,97,0,97,1,97,5
327,192102,2024-09-12,BF1543,Clothing,Male,29,New York,No,100,0,100,1,100,1
328,185474,2024-03-25,BF1551,Ornaments,Male,31,Las Vegas,No,15,0,15,1,15,3
329,148511,2024-08-12,BF1551,Ornaments,Male,23,Paris,Yes,15,50,65,4,260,3
330,158274,2024-09-23,BF1554,Ornaments,Male,22,Las Vegas,No,20,0,20,1,20,1
331,153865,2024-06-05,BF1549,Clothing,Male,34,New Jersey,No,130,0,130,1,130,3
332,196110,2024-07-19,BF1551,Ornaments,Male,20,Toronto,Yes,15,25,40,1,40,5
333,132191,2024-08-23,BF1555,Other,Male,34,Portland,No,23,0,23,1,23,2
334,126716,2024-02-18,BF1546,Clothing,Female,20,Dublin,Yes,118,40,158,1,158,1
335,130115,2023-12-02,BF1548,Clothing,Female,32,New Jersey,No,65,0,65,2,130,2
336,149918,2024-01-09,BF1551,Ornaments,Male,27,San Antonio,No,15,0,15,1,15,5
337,188473,2024-05-29,BF1550,Clothing,Male,35,Memphis,No,97,0,97,2,194,3
338,171437,2024-05-05,BF1547,Ornaments,Female,19,Toronto,Yes,32,25,57,2,114,3
339,190595,2023-11-13,BF1548,Clothing,Male,24,Mumbai,Yes,65,70,135,5,675,3
340,169605,2024-06-16,BF1544,Other,Female,35,Pittsburgh,No,9,0,9,1,9,4
341,135743,2024-02-04,BF1548,Clothing,Female,26,Toronto,Yes,65,25,90,2,180,5
342,175772,2023-11-19,BF1554,Ornaments,Male,31,Cleveland,No,20,0,20,3,60,5
343,193512,2024-08-29,BF1548,Clothing,Male,31,Portland,No,65,0,65,2,130,4
344,194885,2024-08-06,BF1545,Other,Male,26,San Antonio,No,10,0,10,1,10,2
345,191253,2024-04-10,BF1554,Ornaments,Female,22,New Delhi,Yes,20,70,90,1,90,2
346,164429,2024-06-01,BF1548,Clothing,Male,32,Detroit,No,65,0,65,1,65,4
347,163652,2024-03-08,BF1552,Ornaments,Male,21,Cardiff,Yes,45,40,85,1,85,3
348,156238,2024-03-09,BF1548,Clothing,Female,34,New Jersey,No,65,0,65,1,65,4
349,137335,2024-01-23,BF1548,Clothing,Male,32,Miami,No,65,0,65,2,130,5
350,164710,2024-01-12,BF1550,Clothing,Female,23,San Francisco,No,97,0,97,5,485,4
351,144250,2024-01-29,BF1554,Ornaments,Male,35,Austin,No,20,0,20,1,20,5
352,154475,2024-03-11,BF1546,Clothing,Female,32,Miami,No,118,0,118,1,118,5
353,126063,2024-05-10,BF1546,Clothing,Male,23,Glasgow,Yes,118,40,158,1,158,1
354,173500,2024-02-21,BF1547,Ornaments,Male,20,New Delhi,Yes,32,70,102,2,204,3
355,192222,2024-01-14,BF1543,Clothing,Female,22,Sacramento,No,100,0,100,2,200,5
356,187149,2024-02-21,BF1547,Ornaments,Male,30,Glasgow,Yes,32,40,72,1,72,4
357,199528,2024-03-26,BF1548,Clothing,Female,32,New York,No,65,0,65,1,65,4
358,120190,2024-09-02,BF1543,Clothing,Female,24,New Jersey,No,100,0,100,1,100,5
359,168218,2024-10-16,BF1551,Ornaments,Female,25,Portland,No,15,0,15,1,15,4
360,177905,2024-09-05,BF1543,Clothing,Female,19,Mumbai,Yes,100,70,170,2,340,5
361,132552,2024-07-15,BF1543,Clothing,Male,27,Sydney,Yes,100,100,200,1,200,5
362,138847,2024-03-09,BF1543,Clothing,Male,29,Pittsburgh,No,100,0,100,1,100,2
363,159904,2024-06-02,BF1550,Clothing,Male,32,Pittsburgh,No,97,0,97,1,97,5
364,136209,2024-09-27,BF1554,Ornaments,Female,19,Cardiff,Yes,20,40,60,1,60,4
365,187754,2024-02-15,BF1546,Clothing,Female,24,Cleveland,No,118,0,118,1,118,4
366,191207,2024-04-10,BF1544,Other,Male,34,Austin,No,9,0,9,1,9,2
367,159855,2024-03-12,BF1544,Other,Female,25,Paris,Yes,9,50,59,1,59,4
368,142658,2024-07-07,BF1551,Ornaments,Male,20,San Antonio,No,15,0,15,1,15,2
369,123723,2024-04-27,BF1552,Ornaments,Female,21,Austin,No,45,0,45,1,45,4
370,183519,2024-10-14,BF1543,Clothing,Female,31,Sydney,Yes,100,100,200,4,800,5
371,190785,2024-08-24,BF1550,Clothing,Male,35,Mumbai,Yes,97,70,167,1,167,3
372,164015,2024-04-11,BF1550,Clothing,Female,33,Liverpool,Yes,97,40,137,3,411,5
373,174847,2024-05-29,BF1548,Clothing,Female,22,Detroit,No,65,0,65,1,65,5
374,126481,2024-05-29,BF1545,Other,Male,34,Dublin,Yes,10,40,50,2,100,5
375,127736,2024-05-13,BF1548,Clothing,Male,27,Dublin,Yes,65,40,105,2,210,4
376,171105,2024-08-25,BF1545,Other,Female,32,Liverpool,Yes,10,40,50,2,100,1
377,122837,2024-03-21,BF1551,Ornaments,Male,25,Dublin,Yes,15,40,55,2,110,4
378,194005,2024-04-21,BF1554,Ornaments,Female,25,Montreal,Yes,20,25,45,1,45,4
379,149467,2024-04-25,BF1551,Ornaments,Male,32,Pittsburgh,No,15,0,15,1,15,3
380,121315,2023-11-17,BF1548,Clothing,Female,34,Cleveland,No,65,0,65,2,130,4
381,156882,2023-11-27,BF1548,Clothing,Male,28,Las Vegas,No,65,0,65,1,65,4
382,196656,2024-10-19,BF1551,Ornaments,Female,26,San Francisco,No,15,0,15,4,60,5
383,198335,2024-08-19,BF1552,Ornaments,Male,22,Dublin,Yes,45,40,85,1,85,5
384,192017,2024-06-24,BF1553,Ornaments,Male,25,San Francisco,No,50,0,50,1,50,5
385,134489,2024-05-08,BF1548,Clothing,Male,28,Sydney,Yes,65,100,165,1,165,2
386,140652,2024-01-06,BF1549,Clothing,Male,31,New Jersey,No,130,0,130,3,390,4
387,168238,2024-05-25,BF1547,Ornaments,Male,27,Portland,No,32,0,32,1,32,5
388,128140,2024-05-30,BF1549,Clothing,Female,33,Detroit,No,130,0,130,2,260,5
389,155674,2024-10-05,BF1543,Clothing,Female,22,Portland,No,100,0,100,5,500,3
390,120323,2023-11-10,BF1544,Other,Female,32,Sacramento,No,9,0,9,2,18,4
391,134384,2024-05-24,BF1551,Ornaments,Female,29,Montreal,Yes,15,25,40,2,80,4
392,197602,2024-02-04,BF1547,Ornaments,Male,22,Sydney,Yes,32,100,132,1,132,4
393,157163,2024-02-26,BF1548,Clothing,Male,19,Cardiff,Yes,65,40,105,1,105,4
394,179260,2024-04-07,BF1548,Clothing,Male,22,Austin,No,65,0,65,1,65,2
395,144854,2024-01-07,BF1549,Clothing,Female,33,Paris,Yes,130,50,180,1,180,3
396,182391,2023-11-26,BF1552,Ornaments,Female,35,Montreal,Yes,45,25,70,1,70,1
397,194674,2024-04-05,BF1548,Clothing,Female,23,Sydney,Yes,65,100,165,3,495,3
398,172567,2024-01-12,BF1549,Clothing,Male,28,Memphis,No,130,0,130,1,130,3
399,146403,2024-02-02,BF1548,Clothing,Male,24,Pittsburgh,No,65,0,65,1,65,1
400,149469,2024-09-06,BF1545,Other,Male,27,Austin,No,10,0,10,1,10,2
401,128969,2024-07-02,BF1547,Ornaments,Male,20,Detroit,No,32,0,32,1,32,4
402,126593,2024-04-21,BF1550,Clothing,Male,33,San Antonio,No,97,0,97,1,97,2
403,131062,2023-12-19,BF1547,Ornaments,Male,18,San Antonio,No,32,0,32,3,96,5
404,173855,2024-01-25,BF1548,Clothing,Female,24,Las Vegas,No,65,0,65,1,65,1
405,169271,2024-05-16,BF1551,Ornaments,Male,22,Las Vegas,No,15,0,15,4,60,4
406,160594,2024-04-15,BF1552,Ornaments,Female,22,San Antonio,No,45,0,45,1,45,4
407,154895,2024-06-19,BF1551,Ornaments,Female,26,New York,No,15,0,15,1,15,4
408,186359,2023-12-19,BF1553,Ornaments,Male,30,Manchester,Yes,50,40,90,1,90,3
409,190169,2024-05-11,BF1548,Clothing,Male,26,Miami,No,65,0,65,4,260,3
410,134511,2024-02-21,BF1546,Clothing,Male,28,Austin,No,118,0,118,1,118,5
411,180050,2024-01-29,BF1549,Clothing,Male,24,Cleveland,No,130,0,130,1,130,5
412,173197,2024-01-06,BF1552,Ornaments,Female,27,Montreal,Yes,45,25,70,1,70,5
413,156778,2024-05-22,BF1546,Clothing,Female,18,Las Vegas,No,118,0,118,1,118,1
414,174964,2024-06-06,BF1548,Clothing,Male,31,San Antonio,No,65,0,65,1,65,4
415,174375,2024-04-13,BF1548,Clothing,Female,24,Las Vegas,No,65,0,65,4,260,5
416,180752,2024-09-10,BF1544,Other,Female,29,Sacramento,No,9,0,9,1,9,5
417,140830,2023-12-12,BF1545,Other,Male,24,Portland,No,10,0,10,1,10,1
418,177728,2024-10-23,BF1544,Other,Male,34,Paris,Yes,9,50,59,1,59,5
419,145199,2024-02-29,BF1545,Other,Male,21,Detroit,No,10,0,10,3,30,4
420,192160,2024-03-20,BF1550,Clothing,Male,27,Austin,No,97,0,97,1,97,5
421,197764,2024-08-11,BF1546,Clothing,Male,24,Austin,No,118,0,118,1,118,4
422,120108,2024-08-21,BF1543,Clothing,Male,19,Mumbai,Yes,100,70,170,1,170,3
423,157609,2023-12-24,BF1548,Clothing,Female,23,San Francisco,No,65,0,65,4,260,5
424,197138,2024-06-04,BF1544,Other,Male,31,London,Yes,9,40,49,1,49,5
425,126538,2024-02-20,BF1544,Other,Male,30,Memphis,No,9,0,9,1,9,3
426,178483,2024-04-16,BF1550,Clothing,Male,32,Portland,No,97,0,97,1,97,1
427,137540,2024-02-22,BF1554,Ornaments,Male,26,Austin,No,20,0,20,1,20,4
428,123918,2024-02-06,BF1551,Ornaments,Male,23,New Delhi,Yes,15,70,85,1,85,2
429,146936,2024-08-22,BF1550,Clothing,Female,25,Montreal,Yes,97,25,122,1,122,4
430,192789,2024-06-30,BF1552,Ornaments,Female,19,Paris,Yes,45,50,95,2,190,3
431,190081,2024-03-27,BF1544,Other,Male,27,Austin,No,9,0,9,2,18,5
432,166538,2024-02-13,BF1548,Clothing,Male,25,Austin,No,65,0,65,1,65,3
433,143726,2024-01-27,BF1546,Clothing,Male,19,San Antonio,No,118,0,118,3,354,3
434,188248,2024-06-28,BF1546,Clothing,Male,29,London,Yes,118,40,158,2,316,3
435,122049,2024-04-19,BF1548,Clothing,Female,25,Pittsburgh,No,65,0,65,3,195,4
436,147601,2024-07-12,BF1549,Clothing,Male,26,San Francisco,No,130,0,130,5,650,5
437,167978,2024-08-07,BF1547,Ornaments,Male,18,Toronto,Yes,32,25,57,3,171,5
438,189388,2023-11-16,BF1552,Ornaments,Male,28,Dublin,Yes,45,40,85,2,170,1
439,176736,2024-06-10,BF1548,Clothing,Female,28,Manchester,Yes,65,40,105,3,315,4
440,160863,2023-12-06,BF1544,Other,Male,18,Toronto,Yes,9,25,34,1,34,4
441,150964,2024-08-18,BF1546,Clothing,Male,24,Austin,No,118,0,118,2,236,5
442,136185,2024-10-14,BF1548,Clothing,Female,24,Austin,No,65,0,65,1,65,1
443,139978,2023-12-11,BF1543,Clothing,Male,29,Memphis,No,100,0,100,1,100,5
444,176229,2024-07-31,BF1545,Other,Male,26,Las Vegas,No,10,0,10,4,40,2
445,183241,2024-04-23,BF1543,Clothing,Female,22,London,Yes,100,40,140,1,140,3
446,151600,2024-05-17,BF1552,Ornaments,Female,25,New York,No,45,0,45,1,45,2
447,199570,2023-11-26,BF1548,Clothing,Female,32,Las Vegas,No,65,0,65,1,65,1
448,165455,2023-12-03,BF1554,Ornaments,Male,34,Mumbai,Yes,20,70,90,1,90,2
449,189646,2024-01-27,BF1551,Ornaments,Male,27,Liverpool,Yes,15,40,55,1,55,2
450,147900,2023-12-22,BF1543,Clothing,Male,33,Portland,No,100,0,100,1,100,1
451,153362,2024-01-05,BF1543,Clothing,Female,35,New Jersey,No,100,0,100,2,200,3
452,153196,2024-01-18,BF1551,Ornaments,Female,25,San Francisco,No,15,0,15,4,60,4
453,197037,2024-09-30,BF1543,Clothing,Male,21,Mumbai,Yes,100,70,170,1,170,1
454,162810,2024-03-04,BF1553,Ornaments,Male,28,Dublin,Yes,50,40,90,1,90,4
455,197962,2024-04-06,BF1550,Clothing,Male,35,Manchester,Yes,97,40,137,4,548,4
456,149391,2024-03-31,BF1545,Other,Male,26,Las Vegas,No,10,0,10,1,10,4
457,152583,2023-12-28,BF1551,Ornaments,Male,24,New York,No,15,0,15,1,15,3
458,154608,2024-01-04,BF1548,Clothing,Female,27,Pittsburgh,No,65,0,65,1,65,5
459,162649,2024-09-14,BF1550,Clothing,Male,27,Memphis,No,97,0,97,2,194,2
460,159845,2024-04-16,BF1543,Clothing,Male,29,Glasgow,Yes,100,40,140,5,700,5
461,139934,2023-12-08,BF1543,Clothing,Male,26,Austin,No,100,0,100,5,500,5
462,130297,2024-04-11,BF1546,Clothing,Male,26,Portland,No,118,0,118,1,118,5
463,165120,2024-07-07,BF1544,Other,Male,22,New York,No,9,0,9,1,9,2
464,140362,2024-06-06,BF1548,Clothing,Male,26,Cleveland,No,65,0,65,1,65,4
465,133692,2024-09-15,BF1550,Clothing,Female,33,Mumbai,Yes,97,70,167,1,167,4
466,189813,2023-12-15,BF1547,Ornaments,Female,23,New York,No,32,0,32,2,64,5
467,124577,2024-01-12,BF1554,Ornaments,Female,31,Cleveland,No,20,0,20,2,40,2
468,155326,2024-01-11,BF1545,Other,Male,25,Liverpool,Yes,10,40,50,3,150,3
469,188688,2023-12-25,BF1551,Ornaments,Male,25,San Antonio,No,15,0,15,1,15,1
470,171132,2024-04-04,BF1548,Clothing,Male,28,San Antonio,No,65,0,65,3,195,4
471,155040,2023-12-21,BF1554,Ornaments,Male,22,Pittsburgh,No,20,0,20,1,20,5
472,190024,2024-08-24,BF1549,Clothing,Male,24,Miami,No,130,0,130,4,520,4
473,163415,2024-06-29,BF1549,Clothing,Male,32,Miami,No,130,0,130,2,260,4
474,136089,2024-10-07,BF1551,Ornaments,Female,22,New Jersey,No,15,0,15,1,15,5
475,134474,2024-07-12,BF1544,Other,Male,29,Montreal,Yes,9,25,34,3,102,2
476,138477,2024-03-08,BF1547,Ornaments,Male,18,Paris,Yes,32,50,82,2,164,5
477,162639,2024-06-09,BF1548,Clothing,Male,23,Pittsburgh,No,65,0,65,1,65,1
478,198155,2024-10-29,BF1552,Ornaments,Male,29,Liverpool,Yes,45,40,85,2,170,3
479,156685,2024-10-18,BF1545,Other,Female,20,Mumbai,Yes,10,70,80,1,80,4
480,163551,2024-08-03,BF1546,Clothing,Male,21,Mumbai,Yes,118,70,188,1,188,3
481,195492,2024-10-16,BF1548,Clothing,Female,22,New Jersey,No,65,0,65,1,65,5
482,183914,2024-05-30,BF1550,Clothing,Male,29,San Francisco,No,97,0,97,3,291,3
483,152828,2024-03-10,BF1545,Other,Male,21,Montreal,Yes,10,25,35,1,35,3
484,128648,2024-01-24,BF1554,Ornaments,Male,31,San Francisco,No,20,0,20,1,20,3
485,183243,2024-10-03,BF1553,Ornaments,Female,21,Austin,No,50,0,50,3,150,5
486,136489,2024-01-01,BF1545,Other,Male,34,New Jersey,No,10,0,10,5,50,4
487,124698,2024-06-21,BF1545,Other,Male,34,Cleveland,No,10,0,10,1,10,5
488,175953,2024-02-15,BF1548,Clothing,Male,24,Las Vegas,No,65,0,65,1,65,5
489,131615,2023-11-06,BF1548,Clothing,Male,34,Las Vegas,No,65,0,65,1,65,4
490,181199,2024-08-13,BF1548,Clothing,Male,23,New Jersey,No,65,0,65,1,65,2
491,177060,2024-06-03,BF1547,Ornaments,Female,31,Dublin,Yes,32,40,72,1,72,3
492,129936,2024-05-13,BF1548,Clothing,Female,25,Sacramento,No,65,0,65,3,195,5
493,183383,2023-11-10,BF1549,Clothing,Male,33,Toronto,Yes,130,25,155,3,465,3
494,125499,2023-11-24,BF1554,Ornaments,Female,27,London,Yes,20,40,60,1,60,1
495,142939,2024-04-01,BF1550,Clothing,Male,35,Memphis,No,97,0,97,1,97,4
496,197231,2024-09-16,BF1551,Ornaments,Female,35,Mumbai,Yes,15,70,85,3,255,3
497,137588,2023-11-17,BF1546,Clothing,Female,31,Memphis,No,118,0,118,1,118,1
498,122243,2024-07-03,BF1546,Clothing,Male,27,New York,No,118,0,118,1,118,3
499,131347,2024-04-15,BF1550,Clothing,Female,32,New Jersey,No,97,0,97,1,97,4
500,135019,2024-04-28,BF1549,Clothing,Male,21,New Jersey,No,130,0,130,3,390,4
501,194115,2024-05-16,BF1550,Clothing,Male,29,Dublin,Yes,97,40,137,2,274,3
502,187133,2024-08-23,BF1548,Clothing,Male,18,Las Vegas,No,65,0,65,1,65,1
503,138310,2024-01-02,BF1554,Ornaments,Male,27,Toronto,Yes,20,25,45,1,45,1
504,159717,2024-03-05,BF1544,Other,Male,31,Liverpool,Yes,9,40,49,1,49,2
505,194739,2023-11-28,BF1548,Clothing,Male,26,Sydney,Yes,65,100,165,3,495,5
506,169492,2024-06-02,BF1543,Clothing,Male,18,San Francisco,No,100,0,100,1,100,2
507,140942,2024-04-20,BF1554,Ornaments,Male,20,Portland,No,20,0,20,1,20,4
508,125236,2024-01-28,BF1551,Ornaments,Male,34,Dublin,Yes,15,40,55,1,55,4
509,136832,2024-05-27,BF1544,Other,Male,31,Cleveland,No,9,0,9,2,18,3
510,131326,2024-08-07,BF1548,Clothing,Male,29,Las Vegas,No,65,0,65,4,260,4
511,160281,2024-06-04,BF1546,Clothing,Male,29,Pittsburgh,No,118,0,118,1,118,3
512,134506,2024-08-16,BF1548,Clothing,Male,32,Cardiff,Yes,65,40,105,1,105,4
513,144360,2024-09-23,BF1543,Clothing,Male,33,Sydney,Yes,100,100,200,3,600,4
514,140139,2024-01-10,BF1548,Clothing,Male,23,San Antonio,No,65,0,65,1,65,4
515,194007,2024-10-08,BF1548,Clothing,Male,30,Austin,No,65,0,65,4,260,1
516,140645,2024-04-19,BF1549,Clothing,Female,31,San Antonio,No,130,0,130,1,130,2
517,121165,2024-06-10,BF1550,Clothing,Female,31,Paris,Yes,97,50,147,1,147,1
518,175254,2024-09-20,BF1550,Clothing,Male,18,Sydney,Yes,97,100,197,1,197,3
519,139385,2024-01-07,BF1548,Clothing,Male,35,Liverpool,Yes,65,40,105,2,210,4
520,171016,2024-03-08,BF1551,Ornaments,Male,32,Portland,No,15,0,15,2,30,5
521,155223,2024-04-05,BF1555,Other,Male,29,London,Yes,23,40,63,1,63,1
522,161761,2023-12-23,BF1544,Other,Female,33,New York,No,9,0,9,1,9,4
523,132588,2024-05-25,BF1547,Ornaments,Male,23,Las Vegas,No,32,0,32,1,32,4
524,182107,2024-08-22,BF1552,Ornaments,Male,18,Memphis,No,45,0,45,1,45,5
525,160400,2024-02-02,BF1550,Clothing,Male,23,New York,No,97,0,97,2,194,4
526,152762,2024-01-12,BF1548,Clothing,Male,18,Glasgow,Yes,65,40,105,1,105,5
527,187083,2024-02-06,BF1548,Clothing,Male,27,San Antonio,No,65,0,65,1,65,4
528,120138,2024-09-29,BF1545,Other,Male,32,Miami,No,10,0,10,1,10,5
529,130913,2024-09-11,BF1550,Clothing,Male,26,Montreal,Yes,97,25,122,1,122,4
530,184655,2024-08-25,BF1548,Clothing,Female,23,Toronto,Yes,65,25,90,4,360,1
531,150249,2023-11-10,BF1543,Clothing,Male,25,Sacramento,No,100,0,100,1,100,4
532,157736,2024-08-13,BF1548,Clothing,Male,29,Austin,No,65,0,65,1,65,4
533,137905,2024-08-01,BF1553,Ornaments,Female,34,Memphis,No,50,0,50,2,100,5
534,189998,2024-10-31,BF1543,Clothing,Male,19,London,Yes,100,40,140,1,140,2
535,196627,2024-07-27,BF1544,Other,Male,18,San Francisco,No,9,0,9,1,9,4
536,138928,2024-07-16,BF1544,Other,Female,26,Las Vegas,No,9,0,9,2,18,5
537,138464,2024-03-22,BF1543,Clothing,Male,35,Glasgow,Yes,100,40,140,1,140,4
538,130845,2023-12-05,BF1551,Ornaments,Male,34,Pittsburgh,No,15,0,15,2,30,3
539,168931,2024-05-16,BF1551,Ornaments,Male,30,Austin,No,15,0,15,3,45,3
540,165303,2024-04-26,BF1546,Clothing,Male,33,Las Vegas,No,118,0,118,1,118,5
541,125823,2024-02-17,BF1551,Ornaments,Female,33,Manchester,Yes,15,40,55,1,55,2
542,124604,2023-11-09,BF1543,Clothing,Male,30,San Antonio,No,100,0,100,1,100,2
543,198014,2024-11-03,BF1548,Clothing,Male,24,Memphis,No,65,0,65,1,65,5
544,173065,2024-03-02,BF1544,Other,Female,23,Memphis,No,9,0,9,1,9,4
545,141401,2024-07-20,BF1550,Clothing,Male,31,Portland,No,97,0,97,2,194,2
546,139338,2024-06-12,BF1544,Other,Male,35,San Antonio,No,9,0,9,2,18,5
547,183022,2024-07-03,BF1548,Clothing,Female,30,Detroit,No,65,0,65,2,130,5
548,163194,2024-04-17,BF1548,Clothing,Male,26,Pittsburgh,No,65,0,65,1,65,5
549,173401,2024-02-15,BF1544,Other,Male,25,New Delhi,Yes,9,70,79,1,79,5
550,177336,2023-12-28,BF1554,Ornaments,Male,28,New York,No,20,0,20,1,20,3
551,152560,2024-09-10,BF1549,Clothing,Male,27,Mumbai,Yes,130,70,200,1,200,4
552,186275,2024-02-15,BF1552,Ornaments,Male,23,New Delhi,Yes,45,70,115,1,115,5
553,157642,2024-02-13,BF1546,Clothing,Female,30,Detroit,No,118,0,118,1,118,4
554,185846,2024-09-13,BF1555,Other,Male,26,Glasgow,Yes,23,40,63,1,63,5
555,174321,2024-03-23,BF1545,Other,Male,28,Austin,No,10,0,10,1,10,5
556,133482,2023-11-09,BF1548,Clothing,Male,31,Austin,No,65,0,65,3,195,4
557,122762,2024-04-10,BF1545,Other,Male,33,Liverpool,Yes,10,40,50,1,50,5
558,145566,2024-07-25,BF1544,Other,Male,34,Austin,No,9,0,9,1,9,5
559,132258,2024-07-31,BF1549,Clothing,Male,29,San Antonio,No,130,0,130,1,130,5
560,173768,2024-03-13,BF1554,Ornaments,Female,31,San Antonio,No,20,0,20,2,40,4
561,196111,2023-12-01,BF1548,Clothing,Male,20,Miami,No,65,0,65,1,65,4
562,190614,2024-01-24,BF1548,Clothing,Female,20,New Jersey,No,65,0,65,1,65,4
563,192736,2024-02-26,BF1551,Ornaments,Male,30,Las Vegas,No,15,0,15,4,60,5
564,165816,2024-06-27,BF1552,Ornaments,Male,34,Cardiff,Yes,45,40,85,1,85,5
565,154891,2024-03-22,BF1553,Ornaments,Male,32,Sacramento,No,50,0,50,1,50,4
566,128814,2024-02-26,BF1550,Clothing,Female,27,London,Yes,97,40,137,1,137,3
567,144752,2024-08-05,BF1546,Clothing,Female,19,Miami,No,118,0,118,1,118,5
568,189393,2024-02-18,BF1546,Clothing,Male,22,Mumbai,Yes,118,70,188,4,752,4
569,176166,2024-09-20,BF1548,Clothing,Female,29,Cleveland,No,65,0,65,1,65,5
570,159260,2024-03-19,BF1548,Clothing,Female,21,Memphis,No,65,0,65,1,65,4
571,174137,2023-11-11,BF1544,Other,Male,32,New Jersey,No,9,0,9,3,27,5
572,173919,2024-09-07,BF1545,Other,Male,35,Portland,No,10,0,10,1,10,1
573,178942,2024-10-12,BF1543,Clothing,Male,32,San Francisco,No,100,0,100,3,300,4
574,166788,2024-10-07,BF1554,Ornaments,Female,32,New Delhi,Yes,20,70,90,2,180,2
575,168731,2024-05-06,BF1548,Clothing,Male,30,Toronto,Yes,65,25,90,1,90,4
576,126549,2024-03-31,BF1551,Ornaments,Female,28,New Delhi,Yes,15,70,85,1,85,3
577,158117,2024-06-09,BF1548,Clothing,Male,18,Pittsburgh,No,65,0,65,2,130,3
578,191374,2024-07-13,BF1545,Other,Male,26,Glasgow,Yes,10,40,50,3,150,4
579,180678,2023-12-26,BF1544,Other,Male,27,Detroit,No,9,0,9,1,9,5
580,167127,2024-09-17,BF1550,Clothing,Female,26,San Antonio,No,97,0,97,1,97,5
581,183542,2024-01-14,BF1544,Other,Male,25,Austin,No,9,0,9,2,18,5
582,124951,2024-10-25,BF1544,Other,Male,20,San Francisco,No,9,0,9,4,36,3
583,181709,2023-12-24,BF1548,Clothing,Male,19,Detroit,No,65,0,65,1,65,4
584,151474,2024-08-22,BF1552,Ornaments,Male,34,New Delhi,Yes,45,70,115,1,115,2
585,143185,2024-01-16,BF1548,Clothing,Female,35,Detroit,No,65,0,65,1,65,5
586,153035,2024-09-15,BF1551,Ornaments,Male,20,Sacramento,No,15,0,15,1,15,5
587,182960,2023-11-14,BF1544,Other,Female,21,Liverpool,Yes,9,40,49,2,98,1
588,184479,2024-05-05,BF1543,Clothing,Female,19,New Delhi,Yes,100,70,170,2,340,1
589,152083,2024-08-05,BF1543,Clothing,Male,30,San Antonio,No,100,0,100,2,200,5
590,160004,2024-09-11,BF1547,Ornaments,Male,27,Portland,No,32,0,32,3,96,1
